Wall time,Step,Value
1575154606.7928996,265216,5.099999904632568
1575154680.1709511,267264,3.5
1575154728.4108863,268288,6.400000095367432
1575154808.3595753,270336,6.199999809265137
1575154962.6574628,274432,6.5
1575155132.3038085,278528,8.399999618530273
1575155209.441927,280576,4.599999904632568
1575155399.7340078,285696,4.800000190734863
1575156001.446985,300032,5.900000095367432
1575156199.3337045,305152,4.800000190734863
1575156237.4282024,306176,5.300000190734863
1575156404.5294535,310272,5.599999904632568
1575156446.3393557,311296,5.300000190734863
1575156604.6836488,315392,5.199999809265137
1575156643.8045282,316416,5.900000095367432
1575156725.1392941,318464,5.599999904632568
1575156857.3218563,321536,7.599999904632568
1575157054.6005337,326656,4.900000095367432
1575157093.3556798,327680,6.099999904632568
1575157132.641408,328704,5.900000095367432
1575157349.4272635,333824,5.099999904632568
1575157387.6307914,334848,5.300000190734863
1575157432.5595024,335872,5.900000095367432
1575157547.0823627,338944,4.099999904632568
1575157923.866038,348160,6.0
1575158025.0747478,350208,7.099999904632568
1575158272.1122146,356352,5.199999809265137
1575158545.885816,362496,6.300000190734863
1575158588.9395595,363520,4.099999904632568
1575158834.564563,369664,7.699999809265137
1575158963.5021605,372736,4.900000095367432
1575159133.9902372,376832,5.5
1575159315.638537,380928,6.5
1575159402.2048666,382976,6.5
1575159585.5865831,387072,6.800000190734863
1575159629.8856187,388096,5.699999809265137
1575159675.6522398,389120,6.699999809265137
1575159777.8633347,391168,4.900000095367432
1575159989.0329401,396288,5.5
1575160221.1093233,401408,7.400000095367432
1575160259.791972,402432,6.0
1575160301.3209422,403456,6.599999904632568
1575160959.5513773,418816,6.0
1575161267.4660525,425984,7.099999904632568
1575161541.7012763,432128,6.5
1575161585.1041763,433152,5.199999809265137
1575161676.177158,435200,5.199999809265137
1575161765.943081,437248,6.599999904632568
1575161936.0988007,441344,5.400000095367432
1575162330.4336646,450560,5.699999809265137
1575162431.205042,452608,6.800000190734863
1575162473.206795,453632,4.5
1575162593.4700634,456704,6.300000190734863
1575162856.3330855,462848,3.5
1575163199.653989,471040,6.0
1575163242.4758158,472064,7.099999904632568
1575163379.211131,475136,7.199999809265137
1575163420.0109541,476160,7.099999904632568
1575163810.5126364,485376,6.5
1575163853.9942677,486400,7.099999904632568
1575164328.0370617,497664,6.0
1575164453.0943856,500736,5.699999809265137
1575164493.473344,501760,7.400000095367432
1575164587.5960755,503808,6.5
1575164669.7329814,505856,4.900000095367432
1575165272.3682685,520192,6.599999904632568
1575165481.623559,525312,6.300000190734863
1575165558.3019395,527360,5.099999904632568
1575165685.730163,530432,6.300000190734863
1575165770.100689,532480,7.099999904632568
1575165978.622682,537600,5.5
1575166018.7419748,538624,5.699999809265137
1575166284.5044727,544768,5.699999809265137
1575166361.9036598,546816,6.800000190734863
1575166403.0576224,547840,5.5
1575166484.620351,549888,6.699999809265137
1575166527.4155843,550912,6.300000190734863
1575166655.9153757,553984,4.699999809265137
1575166757.5906096,556032,6.800000190734863
1575166971.1259646,561152,6.300000190734863
1575167012.212715,562176,6.5
1575167404.6190586,571392,5.699999809265137
1575167493.244617,573440,5.699999809265137
1575167674.0928762,577536,7.099999904632568
1575167714.4713585,578560,6.199999809265137
1575167754.7465634,579584,5.800000190734863
1575167923.10097,583680,6.800000190734863
1575168097.6223197,587776,7.099999904632568
1575168136.3153014,588800,6.5
1575168258.6757548,591872,6.199999809265137
1575168341.1321855,593920,6.199999809265137
1575168384.1368825,594944,6.199999809265137
1575168436.6408813,595968,6.599999904632568
1575168479.8436036,596992,7.400000095367432
1575168522.5833476,598016,6.800000190734863
1575168561.1289136,599040,7.099999904632568
1575168645.2960403,601088,7.400000095367432
1575168688.3071356,602112,5.5
1575168913.2383778,607232,6.300000190734863
1575168957.3644178,608256,6.599999904632568
1575169131.0292146,612352,6.0
1575169260.3480752,615424,5.300000190734863
1575169358.5371742,617472,6.599999904632568
1575169619.892725,623616,6.400000095367432
1575169699.1708772,625664,5.099999904632568
1575169933.1739848,630784,6.5
1575170108.2201493,634880,6.800000190734863
1575170149.574902,635904,6.199999809265137
1575170247.5366082,637952,6.800000190734863
1575170756.3113303,650240,7.400000095367432
1575171057.717705,657408,7.400000095367432
1575171099.4201517,658432,5.400000095367432
1575171182.932971,660480,5.800000190734863
1575171223.508289,661504,6.900000095367432
1575171264.492893,662528,5.900000095367432
1575171305.9833045,663552,5.5
1575171387.8607492,665600,7.199999809265137
1575171527.3804924,668672,7.099999904632568
1575171694.7667992,672768,6.599999904632568
1575171735.3341923,673792,5.0
1575171914.0027833,677888,5.400000095367432
1575172047.8161345,680960,6.5
1575172221.4178832,685056,5.400000095367432
1575172355.6089685,688128,5.400000095367432
1575172399.427465,689152,6.199999809265137
1575172440.0817957,690176,5.900000095367432
1575172479.8663394,691200,5.099999904632568
1575172525.3092268,692224,5.900000095367432
1575172609.396375,694272,6.199999809265137
1575172651.3063786,695296,6.300000190734863
1575172690.7494175,696320,6.599999904632568
1575172825.0049257,699392,7.199999809265137
1575172867.264563,700416,5.699999809265137
1575172910.1275246,701440,6.199999809265137
1575172998.2785368,703488,5.400000095367432
1575173084.5316978,705536,6.0
1575173127.551689,706560,5.699999809265137
1575173426.953588,713728,5.199999809265137
1575173552.4016917,716800,7.400000095367432
1575173733.0400605,720896,5.099999904632568
1575173866.478788,723968,4.599999904632568
1575173949.1255486,726016,7.099999904632568
1575174030.905128,728064,6.199999809265137
1575174219.241963,732160,7.099999904632568
1575174383.4795,736256,6.0
1575174519.386619,739328,5.900000095367432
1575174560.3788676,740352,6.800000190734863
1575174602.2351162,741376,6.599999904632568
1575174642.4380727,742400,6.800000190734863
1575174902.6258676,748544,7.099999904632568
1575175169.7726045,754688,7.400000095367432
1575175253.6568575,756736,6.800000190734863
1575175298.554274,757760,5.699999809265137
1575175490.5562081,761856,5.699999809265137
1575175616.1333976,764928,7.699999809265137
1575175661.2731972,765952,6.800000190734863
1575175791.9875546,769024,7.400000095367432
1575175848.630953,770048,7.099999904632568
1575175894.5210238,771072,6.199999809265137
1575175985.7219908,773120,5.400000095367432
1575176071.5064986,775168,6.400000095367432
1575176355.279378,781312,6.0
1575176474.233642,784384,6.900000095367432
1575176517.5128796,785408,6.0
1575176644.0851235,788480,6.699999809265137
1575176691.1046588,789504,6.800000190734863
1575176745.3691146,790528,6.699999809265137
1575176828.8173413,792576,6.0
1575176873.9110782,793600,6.400000095367432
1575177129.2467766,799744,7.300000190734863
1575177310.040799,803840,6.599999904632568
1575177355.3036854,804864,7.099999904632568
1575177443.82583,806912,6.599999904632568
1575177528.8567398,808960,6.800000190734863
1575177627.0981345,811008,8.5
1575177666.3644445,812032,6.199999809265137
1575177709.91084,813056,6.599999904632568
1575177749.7791436,814080,6.5
1575177794.9501767,815104,5.699999809265137
1575177919.9750772,818176,6.800000190734863
1575178002.2700353,820224,6.5
1575178093.7462807,822272,6.800000190734863
1575178224.7836602,825344,5.099999904632568
1575178311.7120779,827392,6.800000190734863
1575178354.4829311,828416,5.400000095367432
1575178395.2407484,829440,7.099999904632568
1575178657.0488904,835584,5.699999809265137
1575178700.328376,836608,7.099999904632568
1575178782.79364,838656,4.400000095367432
1575178921.1261952,841728,6.199999809265137
1575179081.9589038,845824,6.0
1575179209.4757838,848896,5.400000095367432
1575179355.03372,851968,5.699999809265137
1575179394.4215324,852992,5.699999809265137
1575179479.5026493,855040,6.5
1575179563.2164917,857088,6.5
1575179647.8112996,859136,7.099999904632568
1575179867.8752792,864256,6.800000190734863
1575179986.8584259,867328,6.800000190734863
1575180065.02292,869376,6.300000190734863
1575180730.6274781,884736,7.400000095367432
1575180901.7355123,888832,5.699999809265137
1575180989.783063,890880,5.199999809265137
1575181032.8564024,891904,4.400000095367432
1575181220.4755409,896000,5.800000190734863
1575181310.907459,898048,6.900000095367432
1575181355.8320801,899072,6.5
1575181478.7632902,902144,5.0
1575181572.6569414,904192,6.800000190734863
1575181650.4199116,906240,6.5
1575181781.849674,909312,6.0
1575181872.1003358,911360,5.900000095367432
1575181915.8467543,912384,7.199999809265137
1575182011.2177444,914432,6.0
1575182177.2254252,918528,5.599999904632568
1575182348.579535,922624,6.599999904632568
1575182652.3133745,929792,3.799999952316284
1575182692.056423,930816,6.599999904632568
1575182732.3915105,931840,6.5
1575182776.1676257,932864,6.5
1575182868.5830932,934912,5.0
1575182993.8450081,937984,6.5
1575183031.1374118,939008,6.199999809265137
1575183073.9482658,940032,7.099999904632568
1575183210.2052116,943104,7.099999904632568
1575183269.5467937,944128,5.400000095367432
1575183310.6507492,945152,5.699999809265137
1575183353.404759,946176,6.300000190734863
1575183693.2139568,954368,4.599999904632568
1575183736.1258483,955392,6.5
1575183861.7749052,958464,7.099999904632568
1575184167.3661995,965632,6.800000190734863
1575184294.6961346,968704,5.699999809265137
1575184646.8819437,976896,7.099999904632568
1575184689.6470287,977920,5.699999809265137
1575184778.4922585,979968,4.300000190734863
1575184820.206486,980992,5.699999809265137
1575184860.3771517,982016,5.099999904632568
1575184997.3794882,985088,6.0
1575185038.7731576,986112,6.0
1575185122.7154346,988160,7.099999904632568
1575185208.7086234,990208,6.300000190734863
1575185255.8425655,991232,7.400000095367432
1575185449.438018,995328,6.800000190734863
1575185494.972103,996352,6.0
1575185664.5329726,1000448,7.099999904632568
1575185704.5916085,1001472,4.900000095367432
1575185745.1452293,1002496,4.5
1575185784.575427,1003520,6.300000190734863
1575185924.2212234,1006592,7.099999904632568
1575185967.7192543,1007616,7.400000095367432
1575186016.7656345,1008640,4.900000095367432
1575186147.1227412,1011712,6.599999904632568
1575186190.8876193,1012736,7.099999904632568
1575186545.395557,1020928,6.0
1575186719.8717883,1025024,6.199999809265137
1575186821.3188782,1027072,4.300000190734863
1575186909.0085833,1029120,6.0
1575186951.792764,1030144,7.400000095367432
1575187089.05032,1033216,6.800000190734863
1575187238.1662292,1036288,7.699999809265137
1575187288.6118832,1037312,7.699999809265137
1575187331.3738537,1038336,5.699999809265137
1575187375.281284,1039360,7.400000095367432
1575187500.6532104,1042432,6.800000190734863
1575187850.695585,1050624,5.099999904632568
1575187935.3337326,1052672,5.400000095367432
1575188021.8756196,1054720,6.300000190734863
1575188119.9183755,1056768,6.800000190734863
1575188165.8631272,1057792,6.0
1575188294.2597437,1060864,6.599999904632568
1575188382.4500613,1062912,6.800000190734863
1575188472.5977974,1064960,7.099999904632568
1575188695.7064202,1070080,6.300000190734863
1575189013.3169065,1077248,6.800000190734863
1575189058.3058245,1078272,6.800000190734863
1575189186.4025037,1081344,6.800000190734863
1575189270.2872767,1083392,6.5
1575189543.6435137,1089536,5.800000190734863
1575189589.9518204,1090560,7.099999904632568
1575189671.960671,1092608,7.099999904632568
1575189749.216268,1094656,6.800000190734863
1575189913.5041547,1098752,6.0
1575190087.534876,1102848,5.699999809265137
1575190175.1570876,1104896,7.400000095367432
1575190398.9486942,1110016,6.5
1575190439.394339,1111040,4.900000095367432
1575190482.428049,1112064,7.099999904632568
1575190802.0677307,1119232,5.300000190734863
1575190844.1457574,1120256,4.800000190734863
1575191092.854697,1126400,7.0
1575191277.336237,1130496,4.599999904632568
1575191320.013179,1131520,4.900000095367432
1575191363.741676,1132544,7.099999904632568
1575191741.9025543,1141760,7.400000095367432
1575191819.8360217,1143808,5.699999809265137
1575191937.3555498,1146880,5.699999809265137
1575192194.7614846,1153024,5.0
1575192240.161538,1154048,2.5999999046325684
1575192403.6487086,1158144,6.300000190734863
1575192455.2872756,1159168,6.0
1575192539.3329017,1161216,6.300000190734863
1575192587.7866592,1162240,6.0
1575192630.6232402,1163264,6.800000190734863
1575192755.744586,1166336,5.300000190734863
1575193241.937441,1177600,7.099999904632568
1575193377.678765,1180672,6.0
1575193505.4191768,1183744,5.800000190734863
1575193549.29272,1184768,5.699999809265137
1575193591.2416358,1185792,6.0
1575193712.758279,1188864,6.800000190734863
1575193764.737114,1189888,6.0
1575193804.6149163,1190912,5.699999809265137
1575194463.2116537,1206272,7.400000095367432
1575194589.780032,1209344,7.099999904632568
1575194692.5253806,1211392,6.800000190734863
1575194739.3215635,1212416,5.099999904632568
1575194826.9127524,1214464,6.300000190734863
1575194871.866666,1215488,5.400000095367432
1575195001.1763651,1218560,6.0
1575195152.5609255,1221632,5.800000190734863
1575195195.9877622,1222656,7.400000095367432
1575195283.2856755,1224704,6.300000190734863
1575195368.5957525,1226752,6.0
1575195448.8676715,1228800,5.699999809265137
1575195553.1672986,1230848,7.099999904632568
1575195684.5873373,1233920,6.300000190734863
1575195779.5806274,1235968,5.699999809265137
1575195859.7974048,1238016,5.699999809265137
1575195947.750366,1240064,6.0
1575196043.0711684,1242112,6.800000190734863
1575196125.3567638,1244160,5.699999809265137
1575196567.9705982,1254400,7.099999904632568
1575196739.107026,1258496,6.5
1575196911.834979,1262592,7.400000095367432
1575196955.1816404,1263616,5.400000095367432
1575196991.5060096,1264640,5.900000095367432
1575197073.3371828,1266688,6.599999904632568
1575197196.6987834,1269760,6.800000190734863
1575197331.9471095,1272832,7.400000095367432
1575197419.181264,1274880,7.099999904632568
1575197547.5285428,1277952,6.900000095367432
1575197817.472209,1284096,5.599999904632568
1575197900.1306524,1286144,6.0
1575197988.3928108,1288192,6.5
1575198030.4101498,1289216,5.5
1575198169.1182742,1292288,7.099999904632568
1575198211.8819494,1293312,5.5
1575198256.040892,1294336,6.0
1575198389.786762,1297408,5.0
1575198728.5434582,1305600,6.300000190734863
1575198947.3440487,1310720,5.699999809265137
1575199048.396391,1312768,5.300000190734863
1575199307.6640465,1318912,4.5
1575199487.863518,1323008,6.800000190734863
1575199532.9108841,1324032,6.5
1575199574.913287,1325056,6.800000190734863
1575199617.2605453,1326080,5.0
1575199705.43041,1328128,6.0
1575199869.0337625,1332224,7.099999904632568
1575200013.2239325,1335296,6.300000190734863
1575200330.3101592,1342464,5.199999809265137
1575200427.5266457,1344512,7.0
1575200547.6806505,1347584,5.300000190734863
1575200595.1382542,1348608,5.199999809265137
1575200724.1659918,1351680,6.5
1575200762.2440836,1352704,6.5
1575200978.698885,1357824,4.900000095367432
1575201020.8159866,1358848,6.199999809265137
1575201066.597902,1359872,6.300000190734863
1575201203.5697842,1362944,6.300000190734863
1575201340.186149,1366016,6.599999904632568
1575201381.0532534,1367040,6.800000190734863
1575201424.4414976,1368064,6.5
1575201468.24316,1369088,4.900000095367432
1575201512.4902844,1370112,7.900000095367432
1575201783.7957537,1376256,6.0
1575202036.7517319,1382400,7.099999904632568
1575202077.1334112,1383424,6.199999809265137
1575202300.50894,1388544,6.300000190734863
1575202471.2593422,1392640,4.599999904632568
1575202568.1969447,1394688,6.5
1575202782.4993727,1399808,6.599999904632568
1575202950.581684,1403904,6.800000190734863
1575203252.0995278,1411072,5.099999904632568
1575203329.9487772,1413120,3.5
1575203468.3591712,1416192,4.599999904632568
1575203552.2313738,1418240,7.099999904632568
1575203596.6870232,1419264,5.0
1575203730.6879892,1422336,6.0
1575203774.8878858,1423360,6.199999809265137
1575203874.5202446,1425408,6.800000190734863
1575203919.2214503,1426432,5.400000095367432
1575204049.097606,1429504,4.599999904632568
1575204813.7513971,1446912,7.099999904632568
1575204857.7564406,1447936,5.199999809265137
1575204901.7050924,1448960,6.0
1575204946.6405263,1449984,6.400000095367432
1575205121.9644265,1454080,4.0
1575205262.9611683,1457152,6.800000190734863
1575205442.6275592,1461248,4.800000190734863
1575205489.9991903,1462272,6.099999904632568
1575205532.129168,1463296,5.099999904632568
1575205725.6837544,1467392,6.800000190734863
1575205766.8790555,1468416,4.300000190734863
1575205813.5963597,1469440,5.300000190734863
1575205900.0187132,1471488,4.599999904632568
1575205987.1251645,1473536,6.0
1575206070.7624295,1475584,5.699999809265137
1575206166.547958,1477632,6.0
1575206507.9661798,1485824,5.400000095367432
1575206741.0158896,1490944,4.699999809265137
1575206780.4811766,1491968,5.300000190734863
1575207179.2627153,1501184,6.5
1575207221.281588,1502208,4.400000095367432
1575207729.4486134,1513472,6.0
1575207909.818498,1517568,6.800000190734863
1575207952.7985368,1518592,5.800000190734863
1575208082.4446766,1521664,6.0
1575208124.2026453,1522688,5.699999809265137
1575208253.7251596,1525760,5.699999809265137
1575208351.2426445,1527808,4.400000095367432
1575208395.5138652,1528832,7.400000095367432
1575208439.6131227,1529856,6.800000190734863
1575208733.4019608,1537024,5.599999904632568
1575208787.3001692,1538048,4.900000095367432
1575208831.3654132,1539072,6.0
1575208874.2555053,1540096,4.900000095367432
1575209004.5002463,1543168,6.0
1575209088.6296618,1545216,6.099999904632568
1575209127.3408363,1546240,5.699999809265137
1575209169.5681927,1547264,6.5
1575209534.6820562,1555456,4.800000190734863
1575209759.7492979,1560576,6.0
1575209805.5953908,1561600,6.800000190734863
1575209930.5025654,1564672,4.699999809265137
1575210224.227753,1571840,6.300000190734863
1575210316.2466373,1573888,7.5
1575210745.06603,1584128,8.600000381469727
1575210970.8617876,1589248,7.400000095367432
1575211013.4244015,1590272,7.5
1575211096.9198523,1592320,7.5
1575211137.9848957,1593344,7.199999809265137
1575211405.37204,1599488,8.600000381469727
1575211446.9261243,1600512,8.100000381469727
1575211702.147964,1606656,8.600000381469727
1575211742.408985,1607680,6.900000095367432
1575212139.5754762,1616896,5.900000095367432
1575212317.6784322,1620992,6.900000095367432
1575212406.1177406,1623040,7.5
1575212584.9842157,1627136,7.800000190734863
1575212982.6988854,1636352,8.0
1575213068.3992069,1638400,7.800000190734863
1575213204.9963727,1641472,7.5
1575213294.0307019,1643520,7.599999904632568
1575213337.1308713,1644544,7.5
1575213497.9429498,1648640,7.5
1575213542.0651987,1649664,7.099999904632568
1575213682.594761,1652736,7.5
1575213905.7219386,1657856,6.800000190734863
1575213990.6541648,1659904,6.900000095367432
1575214168.1048725,1664000,7.5
1575214251.4593022,1666048,7.5
1575214294.8673086,1667072,7.0
1575214335.8650546,1668096,8.0
1575214420.4960647,1670144,7.599999904632568
1575214516.1926968,1672192,8.0
1575214731.296245,1677312,8.100000381469727
1575214852.4361067,1680384,6.699999809265137
1575214949.1492069,1682432,7.5
1575215073.6959193,1685504,8.300000190734863
1575215210.7808228,1688576,8.0
1575215394.6668925,1692672,6.400000095367432
1575215524.79691,1695744,5.099999904632568
1575215704.5468743,1699840,8.0
1575215748.7563481,1700864,7.199999809265137
1575215803.0197284,1701888,8.600000381469727
1575216095.4917526,1709056,8.300000190734863
1575216179.2678413,1711104,6.0
1575216275.6593876,1713152,8.0
1575216397.9106102,1716224,6.400000095367432
1575216434.8542223,1717248,8.600000381469727
1575216698.9944654,1723392,8.899999618530273
1575216740.3063562,1724416,8.600000381469727
1575216907.342117,1728512,6.400000095367432
1575217085.8033495,1732608,8.0
1575217213.8157084,1735680,8.600000381469727
1575217256.0798914,1736704,6.900000095367432
1575217302.581471,1737728,7.199999809265137
1575217347.246793,1738752,7.099999904632568
1575217434.0964859,1740800,7.699999809265137
1575217572.632368,1743872,8.0
1575217869.1828592,1751040,7.5
1575217914.1065307,1752064,8.600000381469727
1575218138.0933867,1757184,5.699999809265137
1575218222.3485088,1759232,8.699999809265137
1575218265.1825945,1760256,7.400000095367432
1575218309.2301223,1761280,4.699999809265137
1575218703.0240777,1770496,7.300000190734863
1575218883.9075005,1774592,8.300000190734863
1575218925.7968025,1775616,6.900000095367432
1575218971.5058389,1776640,5.800000190734863
1575219017.298024,1777664,8.399999618530273
1575219100.377211,1779712,6.900000095367432
1575219324.587226,1784832,6.400000095367432
1575219365.2636726,1785856,7.300000190734863
1575219452.3973918,1787904,6.599999904632568
1575219494.5482292,1788928,6.300000190734863
1575219536.6433537,1789952,7.199999809265137
1575219664.9614642,1793024,6.900000095367432
1575219759.7776222,1795072,7.0
1575219800.3543668,1796096,7.300000190734863
1575219844.7239816,1797120,9.199999809265137
1575220254.0149553,1806336,7.699999809265137
1575220379.1628919,1809408,8.600000381469727
1575220783.1168125,1818624,7.800000190734863
1575221050.4772897,1824768,7.699999809265137
1575221096.1719882,1825792,6.800000190734863
1575221348.383046,1831936,7.0
1575221393.3768308,1832960,7.400000095367432
1575221432.0934405,1833984,6.199999809265137
1575221530.9846523,1836032,8.0
1575221618.1657853,1838080,8.0
1575221798.3055632,1842176,6.599999904632568
1575222066.4887533,1848320,6.900000095367432
1575222109.5926507,1849344,7.699999809265137
1575222471.6695,1857536,8.300000190734863
1575222512.792552,1858560,7.0
1575222641.7598336,1861632,7.400000095367432
1575222771.2384953,1864704,6.400000095367432
1575222951.4292967,1868800,7.5
1575223040.2852614,1870848,6.599999904632568
1575223209.0234265,1874944,7.099999904632568
1575223476.4555035,1881088,8.0
1575223642.196103,1885184,8.0
1575223696.8602276,1886208,6.599999904632568
1575223820.065615,1889280,6.900000095367432
1575223901.166242,1891328,8.600000381469727
1575224030.9806466,1894400,7.5
1575224205.3940792,1898496,7.199999809265137
1575224285.6331449,1900544,6.400000095367432
1575224370.907454,1902592,6.800000190734863
1575224411.3721213,1903616,6.300000190734863
1575224454.8588066,1904640,6.5
1575224759.5171638,1911808,8.0
1575224841.7349918,1913856,7.699999809265137
1575224881.708898,1914880,7.0
1575225144.9600527,1921024,8.0
1575225185.8829722,1922048,8.300000190734863
1575225230.4325373,1923072,7.199999809265137
1575225314.724272,1925120,7.400000095367432
1575225414.3099737,1927168,6.599999904632568
1575225945.5622976,1939456,8.600000381469727
1575226355.6735747,1948672,6.599999904632568
1575226531.902074,1952768,5.900000095367432
1575226749.202468,1957888,7.400000095367432
1575226793.8248131,1958912,6.400000095367432
1575227008.1464055,1964032,7.199999809265137
1575227049.1740181,1965056,8.0
1575227094.1756234,1966080,6.5
1575227277.8627307,1970176,5.099999904632568
1575227325.4328141,1971200,7.199999809265137
1575227583.6297147,1977344,7.199999809265137
1575227678.7510514,1979392,6.900000095367432
1575227762.8349001,1981440,8.300000190734863
1575227808.122666,1982464,7.199999809265137
1575227853.8852677,1983488,8.600000381469727
1575227939.0946317,1985536,7.800000190734863
1575227978.9011793,1986560,8.600000381469727
1575228214.3860424,1991680,7.5
1575228351.0899522,1994752,7.699999809265137
1575228434.103203,1996800,7.5
1575228567.8584092,1999872,8.0
1575228694.7061613,2002944,7.800000190734863
1575228827.701279,2006016,6.900000095367432
1575228921.545852,2008064,7.199999809265137
1575229200.1808975,2014208,7.400000095367432
1575229243.6914055,2015232,7.5
1575229329.9874194,2017280,8.600000381469727
1575229425.2630987,2019328,8.300000190734863
1575229812.4709504,2028544,6.900000095367432
1575229866.4059956,2029568,8.600000381469727
1575229909.856847,2030592,7.199999809265137
1575229949.1771102,2031616,8.300000190734863
1575230577.9461727,2045952,6.300000190734863
1575230765.5097907,2050048,8.100000381469727
1575230935.113761,2054144,8.0
1575230980.509955,2055168,7.5
1575231110.8370678,2058240,8.300000190734863
1575231154.6044354,2059264,8.399999618530273
1575231294.0973969,2062336,7.099999904632568
1575231378.2800431,2064384,7.5
1575231465.868218,2066432,7.5
1575231696.8460464,2071552,6.599999904632568
1575231825.1294725,2074624,7.099999904632568
1575231910.5214176,2076672,6.199999809265137
1575231953.0590236,2077696,7.300000190734863
1575232039.28537,2079744,8.300000190734863
1575232170.0957983,2082816,6.400000095367432
1575232295.452661,2085888,6.599999904632568
1575232380.0048695,2087936,8.0
1575232519.249881,2091008,8.100000381469727
1575232644.5829656,2094080,6.699999809265137
1575232686.4736617,2095104,7.199999809265137
1575232810.8212757,2098176,7.599999904632568
1575232951.3444111,2101248,6.099999904632568
1575233289.5284514,2109440,8.100000381469727
1575233330.9507656,2110464,7.699999809265137
1575233425.2904005,2112512,7.800000190734863
1575233641.3635232,2117632,6.300000190734863
1575233869.4273126,2122752,6.300000190734863
1575233912.5875828,2123776,6.400000095367432
1575233957.367341,2124800,6.400000095367432
1575234046.7084146,2126848,7.800000190734863
1575234088.3406374,2127872,7.699999809265137
1575234176.2722511,2129920,7.199999809265137
1575234273.1690207,2131968,7.199999809265137
1575234402.8886547,2135040,8.300000190734863
1575234442.2412174,2136064,7.199999809265137
1575234607.23256,2140160,7.400000095367432
1575234837.4045715,2145280,8.600000381469727
1575234922.8500712,2147328,7.699999809265137
1575235190.72703,2153472,6.599999904632568
1575235235.566648,2154496,6.900000095367432
1575235274.7716615,2155520,7.300000190734863
1575235320.5437484,2156544,8.600000381469727
1575235364.132419,2157568,7.900000095367432
1575235494.2324486,2160640,7.5
1575235587.42474,2162688,8.300000190734863
1575235723.0511382,2165760,7.599999904632568
1575235771.4406662,2166784,7.599999904632568
1575235906.8109577,2169856,8.0
1575235990.3542,2171904,7.400000095367432
1575236090.0899866,2173952,7.5
1575236134.178757,2174976,7.0
1575236178.5432603,2176000,7.5
1575236344.863978,2180096,6.900000095367432
1575236523.7557502,2184192,6.699999809265137
1575236561.3033412,2185216,7.5
1575236603.1944454,2186240,8.0
1575236780.573196,2190336,8.699999809265137
1575236823.5635688,2191360,7.199999809265137
1575236923.672829,2193408,7.300000190734863
