Wall time,Step,Value
1575212762.933859,932864,10.699999809265137
1575213184.9512239,934912,16.200000762939453
1575213346.636257,937984,18.600000381469727
1575213397.7396052,939008,16.899999618530273
1575213451.7708292,940032,18.100000381469727
1575213605.1086154,943104,16.700000762939453
1575213985.13202,944128,16.200000762939453
1575214043.4779744,945152,16.899999618530273
1575214096.900217,946176,16.899999618530273
1575214730.0665724,954368,16.299999237060547
1575214781.1995103,955392,16.200000762939453
1575214946.5996454,958464,16.899999618530273
1575215657.6070666,965632,11.100000381469727
1575215819.9850626,968704,15.0
1575216573.8352962,976896,16.399999618530273
1575216628.0260017,977920,15.399999618530273
1575216730.2659233,979968,16.299999237060547
1575216782.089847,980992,16.200000762939453
1575216831.832183,982016,14.699999809265137
1575217314.3558059,985088,15.5
1575217368.4343693,986112,16.399999618530273
1575217470.2829442,988160,15.699999809265137
1575217574.8648612,990208,14.699999809265137
1575217629.7369106,991232,16.0
1575218170.2646356,995328,18.0
1575218227.5333555,996352,16.5
1575218434.2552257,1000448,16.799999237060547
1575218486.176342,1001472,17.399999618530273
1575218534.298381,1002496,17.100000381469727
1575218584.0764167,1003520,17.799999237060547
1575219067.0941708,1006592,13.300000190734863
1575219118.8042185,1007616,13.199999809265137
1575219175.2959528,1008640,14.100000381469727
1575219343.2775333,1011712,17.600000381469727
1575219395.1558867,1012736,16.799999237060547
1575219996.4774795,1020928,17.5
1575220206.7556252,1025024,18.700000762939453
1575220539.0462615,1027072,16.5
1575220639.2157786,1029120,18.399999618530273
1575220688.3902912,1030144,18.399999618530273
1575220847.233069,1033216,18.100000381469727
1575221334.9775665,1036288,13.899999618530273
1575221385.2984185,1037312,14.800000190734863
1575221436.5023084,1038336,16.700000762939453
1575221492.451474,1039360,17.0
1575221648.4302113,1042432,18.200000762939453
1575222273.4305196,1050624,15.600000381469727
1575222373.4443696,1052672,18.0
1575222479.5550485,1054720,15.199999809265137
1575222791.5391815,1056768,13.699999809265137
1575222844.6812832,1057792,16.399999618530273
1575223000.0657814,1060864,18.299999237060547
1575223101.8981678,1062912,17.100000381469727
1575223205.7776601,1064960,17.399999618530273
1575223489.2877877,1070080,17.799999237060547
1575223889.0111973,1077248,17.799999237060547
1575223942.5590708,1078272,15.899999618530273
1575224100.8333552,1081344,16.799999237060547
1575224213.043117,1083392,15.199999809265137
1575224717.7890272,1089536,18.200000762939453
1575224774.1700418,1090560,15.899999618530273
1575224876.3299935,1092608,14.600000381469727
1575224977.5009377,1094656,14.600000381469727
1575225361.118717,1098752,14.300000190734863
1575225578.568033,1102848,13.399999618530273
1575225691.9181988,1104896,8.300000190734863
1575226141.056258,1110016,16.100000381469727
1575226192.3350859,1111040,14.699999809265137
1575226249.1078088,1112064,17.600000381469727
1575226806.6823041,1119232,13.800000190734863
1575226859.0273666,1120256,17.100000381469727
1575227165.4529006,1126400,17.899999618530273
1575227480.755115,1130496,16.200000762939453
1575227529.7118893,1131520,16.399999618530273
1575227593.5897856,1132544,17.299999237060547
1575228410.6414979,1141760,14.0
1575228523.3943777,1143808,15.0
1575228695.5505471,1146880,17.799999237060547
1575229337.0638993,1153024,17.799999237060547
1575229390.8076544,1154048,18.399999618530273
1575229601.6398752,1158144,18.0
1575229855.9921277,1159168,17.700000762939453
1575229962.651415,1161216,14.199999809265137
1575230009.7058291,1162240,14.199999809265137
1575230062.8446012,1163264,16.200000762939453
1575230224.8260927,1166336,16.299999237060547
1575231085.6674235,1177600,18.700000762939453
1575231457.5656407,1180672,17.200000762939453
1575231621.9703982,1183744,17.5
1575231677.6717205,1184768,17.600000381469727
1575231736.2696373,1185792,17.0
1575231907.8173275,1188864,17.5
1575232285.30947,1189888,16.200000762939453
1575232337.065673,1190912,15.899999618530273
1575233508.2632148,1206272,17.700000762939453
1575233681.5571198,1209344,19.100000381469727
1575234127.6916606,1211392,18.0
1575234189.1407332,1212416,19.0
1575234309.7494402,1214464,19.799999237060547
1575234370.9666421,1215488,18.0
1575234555.7591107,1218560,16.600000381469727
1575235058.5337613,1221632,18.899999618530273
1575235118.708436,1222656,18.0
1575235235.2218804,1224704,14.199999809265137
1575235343.7743769,1226752,18.799999237060547
1575235461.629567,1228800,17.100000381469727
1575235899.6273336,1230848,17.600000381469727
1575236078.2112985,1233920,18.799999237060547
1575236203.325042,1235968,14.600000381469727
1575236320.0495944,1238016,18.600000381469727
1575236433.1895945,1240064,19.799999237060547
1575236740.6618645,1242112,16.600000381469727
1575236855.1455076,1244160,19.799999237060547
1575237616.0588179,1254400,18.399999618530273
1575237841.5965416,1258496,16.100000381469727
1575238232.1208038,1262592,18.899999618530273
1575238297.9982793,1263616,16.299999237060547
1575238355.010193,1264640,17.899999618530273
1575238467.90594,1266688,17.899999618530273
1575238635.9286036,1269760,15.600000381469727
1575239113.6424906,1272832,18.399999618530273
1575239235.3898602,1274880,17.0
1575239396.430819,1277952,16.700000762939453
1575240045.0384033,1284096,16.0
1575240156.5889432,1286144,15.699999809265137
1575240265.7755225,1288192,13.800000190734863
1575240323.007134,1289216,17.600000381469727
1575240659.8614178,1292288,17.200000762939453
1575240709.6028044,1293312,17.600000381469727
1575240763.85401,1294336,16.100000381469727
1575240931.8849308,1297408,19.100000381469727
1575241705.9669614,1305600,16.799999237060547
1575241973.628392,1310720,16.5
1575242162.1297338,1312768,15.800000190734863
1575242488.4747887,1318912,19.399999618530273
1575242908.2049582,1323008,18.100000381469727
1575242966.2315273,1324032,19.0
1575243024.8324277,1325056,17.700000762939453
1575243081.96856,1326080,17.399999618530273
1575243199.9363322,1328128,18.799999237060547
1575243443.4406326,1332224,18.200000762939453
1575243707.4161506,1335296,17.600000381469727
1575244130.0026097,1342464,19.200000762939453
1575244534.928825,1344512,17.899999618530273
1575244716.3864517,1347584,17.299999237060547
1575244771.8766327,1348608,18.899999618530273
1575244944.704082,1351680,18.0
1575245006.5970273,1352704,18.0
1575245626.6102865,1357824,16.5
1575245687.8297853,1358848,19.299999237060547
1575245745.206133,1359872,18.899999618530273
1575245921.676705,1362944,18.899999618530273
1575246235.0956657,1366016,18.899999618530273
1575246294.530734,1367040,19.399999618530273
1575246353.2715666,1368064,19.799999237060547
1575246407.9638433,1369088,18.600000381469727
1575246468.9581413,1370112,18.5
1575246997.9292762,1376256,18.5
1575247366.5048401,1382400,17.5
1575247425.4892962,1383424,19.100000381469727
1575248060.1053488,1388544,18.899999618530273
1575248303.4687026,1392640,15.800000190734863
1575248613.700886,1394688,19.5
1575248916.4548674,1399808,18.100000381469727
1575249160.4780285,1403904,18.600000381469727
1575249893.9706354,1411072,18.0
1575250008.498728,1413120,18.799999237060547
1575250212.338066,1416192,19.0
1575250332.227214,1418240,19.100000381469727
1575250391.6996844,1419264,18.600000381469727
1575250564.9976673,1422336,18.299999237060547
1575250623.988888,1423360,19.200000762939453
1575250761.5258887,1425408,17.399999618530273
1575250822.7639363,1426432,18.799999237060547
1575250993.3116918,1429504,13.300000190734863
1575252325.1139495,1446912,16.0
1575252383.6863666,1447936,18.799999237060547
1575252439.5396128,1448960,19.5
1575252498.223645,1449984,18.5
1575252739.2536004,1454080,17.600000381469727
1575253078.1919577,1457152,18.200000762939453
1575253305.4331832,1461248,17.200000762939453
1575253363.9814909,1462272,18.899999618530273
1575253426.7055116,1463296,16.399999618530273
1575253710.8813581,1467392,13.699999809265137
1575253768.6473124,1468416,18.5
1575253834.3013198,1469440,18.700000762939453
1575253961.5689082,1471488,17.5
1575254090.306696,1473536,15.300000190734863
1575254217.206109,1475584,16.899999618530273
1575254515.2957394,1477632,19.399999618530273
1575255016.3973823,1485824,19.200000762939453
1575255499.4728682,1490944,15.800000190734863
1575255556.9948273,1491968,17.100000381469727
1575256306.1589746,1501184,19.100000381469727
1575256364.048736,1502208,16.899999618530273
1575257151.1860418,1513472,19.600000381469727
1575257550.0216525,1517568,18.299999237060547
1575257602.599371,1518592,19.5
1575257777.7016947,1521664,19.100000381469727
1575257837.7999864,1522688,19.200000762939453
1575258022.5735726,1525760,18.5
1575258208.119901,1527808,17.600000381469727
1575258264.9014494,1528832,19.100000381469727
1575258327.0702252,1529856,18.100000381469727
1575258738.0020971,1537024,18.5
1575258974.1834753,1538048,19.200000762939453
1575259036.7146406,1539072,18.399999618530273
1575259100.2095969,1540096,16.5
1575259284.0152998,1543168,16.5
1575259402.6988254,1545216,16.600000381469727
1575259465.983407,1546240,18.299999237060547
1575259524.875266,1547264,18.600000381469727
1575260022.7306259,1555456,17.799999237060547
1575260498.7460744,1560576,18.100000381469727
1575260554.7640097,1561600,17.899999618530273
1575260728.50236,1564672,17.200000762939453
1575261331.3202672,1571840,17.5
1575261452.1900854,1573888,18.799999237060547
1575262074.5002024,1584128,19.600000381469727
1575262537.9463398,1589248,19.799999237060547
1575262599.362657,1590272,19.0
1575262715.4750144,1592320,18.899999618530273
1575262776.6884062,1593344,17.899999618530273
1575263214.8483257,1599488,18.0
1575263275.266973,1600512,19.200000762939453
1575263634.4820602,1606656,17.399999618530273
1575263690.5912495,1607680,17.0
1575264404.1095836,1616896,13.5
1575264805.3665571,1620992,11.800000190734863
1575264928.4590375,1623040,8.100000381469727
1575265163.1146667,1627136,14.0
1575265743.0727508,1636352,19.600000381469727
1575265866.956768,1638400,18.700000762939453
1575266247.9187667,1641472,19.100000381469727
1575266374.4110923,1643520,15.899999618530273
1575266437.581636,1644544,15.600000381469727
1575266688.733345,1648640,18.700000762939453
1575266751.9453092,1649664,15.800000190734863
1575267005.4728386,1652736,18.600000381469727
1575267296.2049417,1657856,19.100000381469727
1575267417.0464935,1659904,16.700000762939453
1575267979.1799662,1664000,15.5
1575268086.4868746,1666048,19.200000762939453
1575268148.34025,1667072,16.600000381469727
1575268205.3757117,1668096,16.399999618530273
1575268319.730067,1670144,19.5
1575268609.7564487,1672192,17.0
1575268894.6157317,1677312,18.5
1575269072.6075542,1680384,18.700000762939453
1575269369.58026,1682432,18.799999237060547
1575269546.8937562,1685504,19.299999237060547
1575269726.555389,1688576,18.799999237060547
1575270014.382347,1692672,17.299999237060547
1575270193.045731,1695744,18.899999618530273
1575270455.3734894,1699840,18.200000762939453
1575270518.2787578,1700864,18.100000381469727
1575270758.222959,1701888,19.399999618530273
1575271196.5754662,1709056,16.700000762939453
1575271330.2272396,1711104,19.200000762939453
1575271485.374133,1713152,18.200000762939453
1575271687.815358,1716224,18.799999237060547
1575271748.4915283,1717248,18.700000762939453
1575272311.9116066,1723392,15.0
1575272375.624568,1724416,18.600000381469727
1575272635.1850626,1728512,17.799999237060547
1575272932.6855388,1732608,19.200000762939453
1575273123.5530348,1735680,19.100000381469727
1575273186.1551676,1736704,18.399999618530273
1575273251.2366912,1737728,18.5
1575273309.8462148,1738752,18.5
1575273439.910433,1740800,18.200000762939453
1575273700.2865982,1743872,18.399999618530273
1575274149.882139,1751040,18.0
1575274209.4131536,1752064,16.399999618530273
1575274546.6368368,1757184,18.299999237060547
1575274665.8391008,1759232,18.899999618530273
1575274726.7734115,1760256,18.899999618530273
1575274787.532277,1761280,17.0
1575275519.5022464,1770496,18.299999237060547
1575275939.4733074,1774592,15.100000381469727
1575276005.4420953,1775616,13.600000381469727
1575276063.7908607,1776640,19.100000381469727
1575276127.2371776,1777664,17.799999237060547
1575276257.2872481,1779712,17.0
1575276739.4397638,1784832,16.5
1575276802.8374467,1785856,18.299999237060547
1575276922.049671,1787904,18.5
1575276985.442871,1788928,14.0
1575277046.088496,1789952,19.100000381469727
1575277219.207458,1793024,17.700000762939453
1575277475.2220414,1795072,18.899999618530273
1575277536.9416127,1796096,19.600000381469727
1575277602.1772864,1797120,16.299999237060547
1575278327.0665317,1806336,15.699999809265137
1575278501.887156,1809408,15.300000190734863
1575279371.4189193,1818624,18.100000381469727
1575279935.5289333,1824768,17.799999237060547
1575280000.805791,1825792,19.200000762939453
1575280389.1964152,1831936,18.299999237060547
1575280461.2313375,1832960,17.600000381469727
1575280521.8393636,1833984,17.100000381469727
1575280723.2900212,1836032,18.100000381469727
1575280850.2194781,1838080,19.600000381469727
1575281099.5323098,1842176,18.5
1575281638.7038703,1848320,19.100000381469727
1575281702.8401518,1849344,18.200000762939453
1575282350.2520053,1857536,15.600000381469727
1575282412.2039962,1858560,18.200000762939453
1575282619.5388691,1861632,16.200000762939453
1575282812.9671507,1864704,16.899999618530273
1575283253.126082,1868800,16.600000381469727
1575283371.9355946,1870848,19.399999618530273
1575283615.8529387,1874944,18.700000762939453
1575284171.5745873,1881088,17.299999237060547
1575284412.592377,1885184,14.0
1575284651.842631,1886208,18.899999618530273
1575284837.5726018,1889280,13.699999809265137
1575284968.1332817,1891328,18.700000762939453
1575285160.8695776,1894400,16.200000762939453
1575285459.1248064,1898496,17.100000381469727
1575285578.6485927,1900544,18.200000762939453
1575285699.7580755,1902592,18.799999237060547
1575285758.0890481,1903616,17.0
1575285820.7088242,1904640,18.799999237060547
1575286451.265089,1911808,19.0
1575286568.6353195,1913856,17.700000762939453
1575286631.0467057,1914880,14.899999618530273
1575287118.4806948,1921024,17.0
1575287180.7485483,1922048,18.600000381469727
1575287242.854792,1923072,17.0
1575287365.2590685,1925120,15.5
1575287667.0523508,1927168,19.5
1575288603.4153407,1939456,18.0
1575289334.1807394,1948672,14.899999618530273
1575289592.788441,1952768,18.299999237060547
1575290057.7463095,1957888,18.700000762939453
1575290118.1822486,1958912,16.5
1575290420.6784782,1964032,16.299999237060547
1575290484.7576754,1965056,18.399999618530273
1575290544.3650012,1966080,18.799999237060547
1575290956.381256,1970176,17.299999237060547
1575291023.8724325,1971200,17.899999618530273
1575291401.9487774,1977344,14.199999809265137
1575291702.3342612,1979392,18.600000381469727
1575291830.2041695,1981440,17.399999618530273
1575291893.4709125,1982464,18.799999237060547
1575291957.772599,1983488,18.100000381469727
1575292079.9623442,1985536,18.600000381469727
1575292134.7649336,1986560,18.899999618530273
1575292528.4215915,1991680,17.0
1575292713.7506163,1994752,17.0
1575292839.9562988,1996800,18.5
1575293211.2793422,1999872,18.600000381469727
1575293387.7645092,2002944,17.600000381469727
1575293584.7628334,2006016,16.700000762939453
1575293722.4147,2008064,17.399999618530273
