Wall time,Step,Value
1575147039.7589722,6144,0.20000000298023224
1575147117.4703205,7168,0.6000000238418579
1575147742.2492125,12288,0.699999988079071
1575147924.4032583,15360,0.6000000238418579
1575147979.9758825,16384,2.5999999046325684
1575148163.560663,19456,0.800000011920929
1575148231.2061012,20480,0.800000011920929
1575148290.3359795,21504,2.0
1575148846.0451639,25600,1.2000000476837158
1575149935.8295174,37888,2.5999999046325684
1575150186.7596338,41984,3.799999952316284
1575150488.7691934,44032,3.4000000953674316
1575150614.7437031,46080,3.4000000953674316
1575150685.013686,47104,3.799999952316284
1575150809.705552,49152,3.0
1575151499.1493628,55296,4.599999904632568
1575151565.668221,56320,3.299999952316284
1575151629.8189323,57344,4.400000095367432
1575151687.2023213,58368,3.799999952316284
1575151746.2258487,59392,3.4000000953674316
1575152555.9424658,67584,4.300000190734863
1575152740.906805,70656,4.5
1575153108.4003878,73728,5.400000095367432
1575153161.936301,74752,6.599999904632568
1575153215.313162,75776,7.599999904632568
1575153266.4916267,76800,7.0
1575153542.7130184,81920,4.099999904632568
1575154167.5761628,90112,7.199999809265137
1575154229.5117903,91136,3.9000000953674316
1575154879.443861,97280,7.800000190734863
1575155497.3724995,105472,9.899999618530273
1575155655.9298167,108544,9.899999618530273
1575155709.1572654,109568,9.399999618530273
1575156265.4386408,116736,7.099999904632568
1575156425.0962553,119808,9.399999618530273
1575156530.5233252,121856,8.100000381469727
1575156932.8848038,129024,11.800000190734863
1575156989.6703799,130048,7.5
1575157154.7558756,133120,7.5
1575157206.26103,134144,10.5
1575157762.1919045,143360,10.699999809265137
1575157903.036048,145408,9.899999618530273
1575157959.921875,146432,10.5
1575158014.293223,147456,9.399999618530273
1575158382.4147277,154624,14.300000190734863
1575158684.6967313,159744,16.0
1575158796.1090307,161792,14.0
1575158848.903876,162816,14.199999809265137
1575159141.0579784,166912,12.199999809265137
1575159402.3244586,172032,15.0
1575159455.1106331,173056,15.0
1575159781.9502065,176128,16.299999237060547
1575160097.7553113,182272,15.199999809265137
1575160150.087233,183296,13.5
1575160249.1164396,185344,12.800000190734863
1575160492.405524,188416,10.5
1575160592.4380314,190464,11.899999618530273
1575160645.5255632,191488,13.800000190734863
1575160745.3298903,193536,15.300000190734863
1575160848.9050832,195584,15.399999618530273
1575160925.472405,196608,13.699999809265137
1575161302.485305,203776,8.899999618530273
1575161820.940453,211968,12.600000381469727
1575161873.8745513,212992,12.399999618530273
1575161923.7670553,214016,15.199999809265137
1575162297.976552,218112,15.100000381469727
1575162867.3253253,228352,12.300000190734863
1575162921.024389,229376,13.300000190734863
1575163024.4224138,231424,14.300000190734863
1575163233.4063365,235520,13.399999618530273
1575163418.4670966,238592,14.600000381469727
1575163470.1072364,239616,14.0
1575163520.7920287,240640,14.0
1575163680.4107738,243712,12.399999618530273
1575164479.624126,256000,14.600000381469727
1575164828.5701308,262144,11.199999809265137
1575164980.7912836,265216,15.300000190734863
1575165084.601201,267264,15.399999618530273
1575165333.3383482,268288,14.100000381469727
1575165437.3200705,270336,13.5
1575165650.3657207,274432,13.100000381469727
1575165965.7771173,278528,9.899999618530273
1575166076.7948382,280576,8.600000381469727
1575166346.9595068,285696,9.600000381469727
1575167264.2200282,300032,11.399999618530273
1575167527.6512887,305152,10.199999809265137
1575167583.7154226,306176,11.600000381469727
1575167837.8178709,310272,6.0
1575167891.882068,311296,7.400000095367432
1575168113.474102,315392,5.0
1575168163.7111802,316416,6.300000190734863
1575168276.624276,318464,5.099999904632568
